10/05/2019,"-11.80","Transfer to other Bank CommBank app pub lunch","+3911.06"
10/05/2019,"-4.20","FitnessFirst_POS Richmond S AU AUS Card xx2004 Value Date: 08/05/2019","+3922.86"
10/05/2019,"-10.40","COLES 7998 RICHMOND AU AUS Card xx2004 Value Date: 08/05/2019","+3927.06"
09/05/2019,"-20.85","Direct Debit 010758 AHM 33695678","+3937.46"
09/05/2019,"+11.50","Transfer From KATYA FOSTER to PayID Phone medium Thai","+3958.31"
09/05/2019,"-7.05","COLES 7998 RICHMOND AU AUS Card xx2004 Value Date: 07/05/2019","+3946.81"
09/05/2019,"-89.20","BOOKTOPIA PTY LTD LIDCOMBE  AUS Card xx2004 Value Date: 08/05/2019","+3953.86"
08/05/2019,"-360.00","Wdl ATM CBA ATM  WINDSOR        VIC 316297   AUS","+4043.06"
08/05/2019,"-100.00","MYER  CHADSTONE CHADSTONE VI AUS Card xx2004 Value Date: 05/05/2019","+4403.06"
08/05/2019,"-9.55","COLES 7998 RICHMOND AU AUS Card xx2004 Value Date: 06/05/2019","+4503.06"
08/05/2019,"-4.00","MHSOBFC SOUTH YARRA VI AUS Card xx2004 Value Date: 04/05/2019","+4512.61"
08/05/2019,"-12.00","MHSOBFC SOUTH YARRA VI AUS Card xx2004 Value Date: 04/05/2019","+4516.61"
07/05/2019,"-4.20","FitnessFirst_POS Richmond S AU AUS Card xx2004 Value Date: 03/05/2019","+4528.61"
07/05/2019,"-24.00","Royal Saxon Hotel Richmond VI AUS Card xx2004 Value Date: 03/05/2019","+4532.81"
07/05/2019,"-15.00","MHSOBFC SOUTH YARRA VI AUS Card xx2004 Value Date: 02/05/2019","+4556.81"
07/05/2019,"-41.45","COLES EXPRESS 6976 GLEN WAVERLEY AU AUS Card xx2004 Value Date: 04/05/2019","+4571.81"
07/05/2019,"-14.26","THE CHERRY TREE HOTEL CREMORNE AU AUS Card xx2004 Value Date: 03/05/2019","+4613.26"
05/05/2019,"-25.00","BEEM IT                  BEEM.COM.AU  AU Card xx2004","+4627.52"
05/05/2019,"-23.00","BEEM IT                  BEEM.COM.AU  AU Card xx2004","+4652.52"
04/05/2019,"+75.00","Refund Purchase BEEM IT                  BEEM.COM.AU  AU","+4675.52"
04/05/2019,"-38.00","DR FOLLICLES BARBER      RICHMOND     AU Card xx2004","+4600.52"
04/05/2019,"-9.55","COLES 7998 RICHMOND AU AUS Card xx2004 Value Date: 02/05/2019","+4638.52"
03/05/2019,"-10.00","MYKI WINDSOR RS   WIN WINDSOR  AUS Card xx2004 Value Date: 29/04/2019","+4648.07"
02/05/2019,"-20.85","Direct Debit 010758 AHM 33695678","+4658.07"
02/05/2019,"-52.20","Direct Debit 125206 FITNESS FIRST RI 015600018025010032","+4678.92"
02/05/2019,"-8.20","COLES 7998 RICHMOND AU AUS Card xx2004 Value Date: 30/04/2019","+4731.12"
01/05/2019,"-172.00","BEEM IT                  BEEM.COM.AU  AU Card xx2004","+4739.32"
01/05/2019,"+11.50","Refund Purchase BEEM IT                  BEEM.COM.AU  AU","+4911.32"
01/05/2019,"-23.00","Transfer to other Bank CommBank app med thai","+4899.82"
01/05/2019,"-10.70","COLES 7998 RICHMOND AU AUS Card xx2004 Value Date: 29/04/2019","+4922.82"
01/05/2019,"-58.90","DUMPLING KING CREMORNE VI AUS Card xx2004 Value Date: 26/04/2019","+4933.52"
01/05/2019,"-71.46","CRAZYDOMAINSHOSTING 61290372826 SG SGP Card xx2004 AUD 71.46 Value Date: 27/04/2019","+4992.42"
30/04/2019,"-14.29","ADOBE  PHOTOGPHY PLAN 1800614863 IR IRL Card xx2004 AUD 14.29 Value Date: 26/04/2019","+5063.88"
30/04/2019,"-44.30","Village Jam Factory SOUTH YARRA VI AUS Card xx2004 Value Date: 26/04/2019","+5078.17"
30/04/2019,"-13.19","COLES 0677 VERMONT SOUTH AU AUS Card xx2004 Value Date: 27/04/2019","+5122.47"
30/04/2019,"-8.60","UBER   *TRIP SYDNEY NS AUS Card xx2004 Value Date: 26/04/2019","+5135.66"
27/04/2019,"-35.00","Transfer to other Bank CommBank app dinner","+5144.26"
27/04/2019,"-6.50","COLES 7998 RICHMOND AU AUS Card xx2004 Value Date: 24/04/2019","+5179.26"
27/04/2019,"-8.06","Swan Hotel, Richmond Richmond VI AUS Card xx2004 Value Date: 24/04/2019","+5185.76"
26/04/2019,"-20.85","Direct Debit 010758 AHM 33695678","+5193.82"
26/04/2019,"+50.00","Transfer From SAMANTHA TYRRELL CREDIT TO ACCOUNT","+5214.67"
26/04/2019,"-22.00","Blackhearts&Sparrows     Richmond     AU","+5164.67"
26/04/2019,"-16.00","Fonda                    Richmond     AU","+5186.67"
25/04/2019,"-11.00","VILLAGE CENTURY CITY GLEN WAVERLEY VI AUS Card xx2004 Value Date: 19/04/2019","+5202.67"
25/04/2019,"-28.59","7-ELEVEN 1286 GLEN WAVERLEY VI AUS Card xx2004 Value Date: 22/04/2019","+5213.67"
25/04/2019,"-11.86","THE BUTCHERS CLUB AU GLEN WAVERLEY VI AUS Card xx2004 Value Date: 20/04/2019","+5242.26"
25/04/2019,"-16.00","RITCHIES ROWVILLE VI AUS Card xx2004 Value Date: 20/04/2019","+5254.12"
25/04/2019,"-6.00","RITCHIES ROWVILLE VI AUS Card xx2004 Value Date: 20/04/2019","+5270.12"
25/04/2019,"-7.00","FitnessFirst_POS Richmond S AU AUS Card xx2004 Value Date: 22/04/2019","+5276.12"
25/04/2019,"-11.00","COLES 7998 RICHMOND AU AUS Card xx2004 Value Date: 23/04/2019","+5283.12"
24/04/2019,"-13.00","SPOTLESS FACILITY MCG    MELBOURNE    AU Card xx2004","+5294.12"
24/04/2019,"-8.60","SPOTLESS FACILITY MCG    MELBOURNE    AU Card xx2004","+5307.12"
24/04/2019,"-8.60","SPOTLESS FACILITY MCG    MELBOURNE    AU Card xx2004","+5315.72"
24/04/2019,"-10.00","COLES 0575 MALVERN AU AUS Card xx2004 Value Date: 18/04/2019","+5324.32"
24/04/2019,"-25.00","Kayo Sports NORTH RYDE NS AUS Card xx2004 Value Date: 18/04/2019","+5334.32"
24/04/2019,"-95.04","BAHARI THE HELLENIC PA RICHMOND AU AUS Card xx2004 Value Date: 18/04/2019","+5359.32"
24/04/2019,"-29.60","TARGET 5099 GLEN WAVERLEY AU AUS Card xx2004 Value Date: 20/04/2019","+5454.36"
20/04/2019,"+8.00","Refund Purchase BEEM IT                  BEEM.COM.AU  AU","+5483.96"
19/04/2019,"-35.20","SOUL PRESS BRIGHTON PT   BRIGHTON     AU Card xx2004","+5475.96"
19/04/2019,"-8.90","COLES 7998 RICHMOND AU AUS Card xx2004 Value Date: 17/04/2019","+5511.16"
19/04/2019,"-0.55","International Transaction Fee Value Date: 16/04/2019","+5520.06"
19/04/2019,"-18.42","EIG*HOSTGATOR.COM 713-5745287 MA USA Card xx2004 USD 13.15 Value Date: 16/04/2019","+5520.61"
19/04/2019,"-4.00","SQ *HERESY PTY LTD Cremorne AU AUS Card xx2004 Value Date: 17/04/2019","+5539.03"
19/04/2019,"-37.00","Abbotsford Cycles RICHMOND VI AUS Card xx2004 Value Date: 16/04/2019","+5543.03"
18/04/2019,"-20.85","Direct Debit 010758 AHM 33695678","+5580.03"
18/04/2019,"-52.20","Direct Debit 125206 FITNESS FIRST RI 015600018025010031","+5600.88"
18/04/2019,"+20.50","Refund Purchase BEEM IT                  BEEM.COM.AU  AU","+5653.08"
18/04/2019,"+16.00","Refund Purchase BEEM IT                  BEEM.COM.AU  AU","+5632.58"
18/04/2019,"+16.00","Refund Purchase BEEM IT                  BEEM.COM.AU  AU","+5616.58"
18/04/2019,"+25.00","Refund Purchase BEEM IT                  BEEM.COM.AU  AU","+5600.58"
17/04/2019,"-12.00","MHSOBFC SOUTH YARRA VI AUS Card xx2004 Value Date: 13/04/2019","+5575.58"
17/04/2019,"-9.15","COLES 7998 RICHMOND AU AUS Card xx2004 Value Date: 15/04/2019","+5587.58"
17/04/2019,"-40.00","GENERAL PANTS 84 CHADSTONE VI AUS Card xx2004 Value Date: 13/04/2019","+5596.73"
17/04/2019,"-15.00","THE VAUCLUSE HOTEL RICHMOND VI AUS Card xx2004 Value Date: 12/04/2019","+5636.73"
16/04/2019,"-17.00","BERTIES BUTCHERS RICHM   RICHMOND     AU Card xx2004","+5651.73"
16/04/2019,"-19.15","Swan Hotel, Richmond Richmond VI AUS Card xx2004 Value Date: 12/04/2019","+5668.73"
16/04/2019,"-8.06","Swan Hotel, Richmond Richmond VI AUS Card xx2004 Value Date: 12/04/2019","+5687.88"
16/04/2019,"-15.00","MHSOBFC SOUTH YARRA VI AUS Card xx2004 Value Date: 11/04/2019","+5695.94"
16/04/2019,"-6.80","SQ *PIDAPIPO WINDSOR Windsor AU AUS Card xx2004 Value Date: 12/04/2019","+5710.94"
15/04/2019,"-480.00","Wdl ATM CBA ATM  WINDSOR        VIC 316297   AUS","+5717.74"
13/04/2019,"-7.80","BOOST JUICE PTY LTD      CHADSTONE    AU Card xx2004","+6197.74"
13/04/2019,"-38.00","DR FOLLICLES BARBER      RICHMOND     AU Card xx2004","+6205.54"
13/04/2019,"-101.75","MHSOBFC SOUTH YARRA VI AUS Card xx2004 Value Date: 11/04/2019","+6243.54"
13/04/2019,"-6.65","COLES 7998 RICHMOND AU AUS Card xx2004 Value Date: 11/04/2019","+6345.29"
12/04/2019,"-111.04","Direct Debit 119218 VODAFONE T1,2DB7B6,10","+6351.94"
12/04/2019,"+4223.33","Salary realestate.com.a 00REA Salary","+6462.98"
12/04/2019,"-9.15","COLES 7998 RICHMOND AU AUS Card xx2004 Value Date: 10/04/2019","+2239.65"
11/04/2019,"-20.85","Direct Debit 010758 AHM 33695678","+2248.80"
11/04/2019,"-73.50","MANGO TREE THAI MOUNT WAVERLE VI AUS Card xx2004 Value Date: 06/04/2019","+2269.65"
11/04/2019,"-11.79","AMBULANCE VICTORIA MELBOURNE  AUS Card xx2004 Value Date: 06/04/2019","+2343.15"
10/04/2019,"-9.00","COLES 7998 RICHMOND AU AUS Card xx2004 Value Date: 08/04/2019","+2354.94"
09/04/2019,"-10.50","WEI TONG PTY. LTD.       RICHMOND     AU Card xx2004","+2363.94"
09/04/2019,"-26.26","Loop Roof Melbourne VI AUS Card xx2004 Value Date: 05/04/2019","+2374.44"
09/04/2019,"-15.00","MHSOBFC SOUTH YARRA VI AUS Card xx2004 Value Date: 04/04/2019","+2400.70"
09/04/2019,"-36.83","COLES EXPRESS 6976 GLEN WAVERLEY AU AUS Card xx2004 Value Date: 06/04/2019","+2415.70"
09/04/2019,"-11.50","COLES 0507 GLEN IRIS AU AUS Card xx2004 Value Date: 06/04/2019","+2452.53"
09/04/2019,"-10.00","MYKI WINDSOR RS   WIN WINDSOR  AUS Card xx2004 Value Date: 04/04/2019","+2464.03"
06/04/2019,"+37.00","Refund Purchase BEEM IT                  BEEM.COM.AU  AU","+2474.03"
06/04/2019,"-8.43","UBER help.uber.com SYDNEY NS AUS Card xx2004 Value Date: 03/04/2019","+2437.03"
06/04/2019,"+143.18","Adjust Purchase DISPUTE ADJUSTMENT Card xx2004 AUD 143.18 Value Date: 08/03/2019","+2445.46"
06/04/2019,"+4.30","Rfnd O'Seas Transaction Value Date: 08/03/2019","+2302.28"
05/04/2019,"-5.00","IMAX THEATRE             CARLTON      AU Card xx2004","+2297.98"
05/04/2019,"-29.50","BEEM IT                  BEEM.COM.AU  AU Card xx2004","+2302.98"
05/04/2019,"+13.00","Refund Purchase BEEM IT                  BEEM.COM.AU  AU","+2332.48"
05/04/2019,"+30.00","Refund Purchase BEEM IT                  BEEM.COM.AU  AU","+2319.48"
05/04/2019,"+0.97","Refund Purchase BEEM IT                  BEEM.COM.AU  AU","+2289.48"
05/04/2019,"-0.97","BEEM IT                  BEEM.COM.AU  AU Card xx2004","+2288.51"
05/04/2019,"+0.03","Refund Purchase BEEM IT                  BEEM.COM.AU  AU","+2289.48"
05/04/2019,"-0.03","BEEM IT                  BEEM.COM.AU  AU Card xx2004","+2289.45"
05/04/2019,"-25.00","Prince Alfred Hotel      Richmond     AU","+2289.48"
05/04/2019,"-8.50","COLES 7998 RICHMOND AU AUS Card xx2004 Value Date: 03/04/2019","+2314.48"
04/04/2019,"-20.05","Direct Debit 010758 AHM 33695678","+2322.98"
04/04/2019,"-52.20","Direct Debit 125206 FITNESS FIRST RI 015600018025010030","+2343.03"
04/04/2019,"-11.50","Transfer to other Bank CommBank app lunch money","+2395.23"
04/04/2019,"-5.50","COLES 7998 RICHMOND AU AUS Card xx2004 Value Date: 02/04/2019","+2406.73"
04/04/2019,"-10.30","COLES 7998 RICHMOND AU AUS Tap and Pay xx0513 Value Date: 01/04/2019","+2412.23"
04/04/2019,"-15.70","DAN MURPHY'S 3625 MALVERN VI AUS Tap and Pay xx0513 Value Date: 29/03/2019","+2422.53"
03/04/2019,"-28.00","TEMPLE HOTELS PTY LTD    MELBOURNE    AU Card xx2004","+2438.23"
03/04/2019,"-7.60","7 GRAMS RICHMOND VI AUS Card xx2004 Value Date: 01/04/2019","+2466.23"
03/04/2019,"-30.05","7-ELEVEN 1286 GLEN WAVERLEY VI AUS Card xx2004 Value Date: 30/03/2019","+2473.83"
03/04/2019,"-63.00","HARDROCK CLIMBING PL MELBOURNE VI AUS Card xx2004 Value Date: 30/03/2019","+2503.88"
03/04/2019,"-318.00","CR CHADSTONE CHADSTONE VI AUS Card xx2004 Value Date: 31/03/2019","+2566.88"
02/04/2019,"-0.56","International Transaction Fee Value Date: 29/03/2019","+2884.88"
02/04/2019,"-18.59","EIG*HOSTGATOR.COM 713-5745287 MA USA Card xx2004 USD 13.15 Value Date: 29/03/2019","+2885.44"
31/03/2019,"-153.92","MYER  CHADSTONE          CHADSTONE    AU","+2904.03"
30/03/2019,"-2.50","Non CBA ATM Withdrawal Fee","+3057.95"
30/03/2019,"-100.00","Wdl ATM CAS 7-11 MELBOURNE (35BME       VI    AU","+3060.45"
30/03/2019,"-64.15","AMAZON MKTPLC AU SYDNEY SOUTH NS AUS Card xx2004 Value Date: 26/03/2019","+3160.45"
29/03/2019,"-14.29","ADOBE  PHOTOGPHY PLAN 1800614863 IR IRL Card xx2004 AUD 14.29 Value Date: 27/03/2019","+3224.60"
29/03/2019,"-142.58","AMAZON AU SYDNEY SOUTH NS AUS Card xx2004 Value Date: 26/03/2019","+3238.89"
28/03/2019,"-26.00","Transfer to CBA A/c CommBank app hot pot","+3381.47"
28/03/2019,"-21.05","Direct Debit 010758 AHM 33695678","+3407.47"
28/03/2019,"-6.55","COLES 7998 RICHMOND AU AUS Card xx2004 Value Date: 26/03/2019","+3428.52"
28/03/2019,"-19.99","GAMES WORLD GLEN WAVERLEY VI AUS Tap and Pay xx0513 Value Date: 24/03/2019","+3435.07"
27/03/2019,"-15.00","THE VAUCLUSE HOTEL RICHMOND VI AUS Card xx2004 Value Date: 22/03/2019","+3455.06"
27/03/2019,"-56.00","JB HI FI THE GLEN GLEN WAVERLEY VI AUS Card xx2004 Value Date: 23/03/2019","+3470.06"
27/03/2019,"-2.00","Le Crois Glen Waverley VI AUS Card xx2004 Value Date: 24/03/2019","+3526.06"
26/03/2019,"-24.99","COLES EXPRESS 6976 GLEN WAVERLEY AU AUS Card xx2004 Value Date: 23/03/2019","+3528.06"
26/03/2019,"-20.00","COLES 0508 GLEN WAVERLEY AU AUS Card xx2004 Value Date: 23/03/2019","+3553.05"
23/03/2019,"-102.00","ADIDAS AUSTRALIA PTY L   MULGRAVE     AU Card xx2004","+3573.05"
23/03/2019,"-420.00","Wdl ATM CBA ATM  RICHMOND STH B VIC 316602   AUS","+3675.05"
23/03/2019,"-38.00","DR FOLLICLES BARBER      RICHMOND     AU Card xx2004","+4095.05"
23/03/2019,"-19.90","HUNKY DORY FISH RICHMOND VI AUS Card xx2004 Value Date: 21/03/2019","+4133.05"
23/03/2019,"-9.05","COLES 7998 RICHMOND AU AUS Card xx2004 Value Date: 21/03/2019","+4152.95"
21/03/2019,"-21.05","Direct Debit 010758 AHM 33695678","+4162.00"
21/03/2019,"-52.20","Direct Debit 125206 FITNESS FIRST RI 015600018025010029","+4183.05"
21/03/2019,"-8.60","SPOTLESS FACILITY MCG    MELBOURNE    AU Card xx2004","+4235.25"
21/03/2019,"-17.20","SPOTLESS FACILITY MCG    MELBOURNE    AU Card xx2004","+4243.85"
21/03/2019,"-25.00","Kayo Sports NORTH RYDE NS AUS Card xx2004 Value Date: 19/03/2019","+4261.05"
21/03/2019,"-8.80","COLES 7998 RICHMOND AU AUS Card xx2004 Value Date: 19/03/2019","+4286.05"
21/03/2019,"-4.00","LITTLEBYLITTLECAFE BERWICK VI AUS Tap and Pay xx0513 Value Date: 17/03/2019","+4294.85"
21/03/2019,"-39.92","7-ELEVEN 1286 GLEN WAVERLEY VI AUS Tap and Pay xx0513 Value Date: 16/03/2019","+4298.85"
21/03/2019,"-8.85","THE YO MY COMPANY PT GLEN WAVERLEY VI AUS Tap and Pay xx0513 Value Date: 16/03/2019","+4338.77"
20/03/2019,"-10.50","WEI TONG PTY. LTD.       RICHMOND     AU Card xx2004","+4347.62"
20/03/2019,"-33.42","The Proud Peacock Res Mount Waverle VI AUS Tap and Pay xx0513 Value Date: 16/03/2019","+4358.12"
18/03/2019,"+800.00","Direct Credit 421520 SAMANTHA TYRRELL","+4391.54"
18/03/2019,"+266.00","Direct Credit 421520 SAMANTHA TYRRELL","+3591.54"
18/03/2019,"-20.00","Wdl ATM CBA ATM  RICHMOND STH B VIC 316602   AUS","+3325.54"
15/03/2019,"-111.04","Direct Debit 119218 VODAFONE T1,2D77D8,37","+3345.54"
14/03/2019,"-21.05","Direct Debit 010758 AHM 33695678","+3456.58"
14/03/2019,"-4000.00","Transfer to xx4944 CommBank app","+3477.63"
14/03/2019,"+4246.33","Salary realestate.com.a 00REA Salary","+7477.63"
14/03/2019,"-4.30","International Transaction Fee Value Date: 08/03/2019","+3231.30"
14/03/2019,"-143.18","KZA DISTRIBUTIO TOUZAC FR FRA Card xx2004 EUR 89.48 Value Date: 08/03/2019","+3235.60"
13/03/2019,"-6.50","Blackhearts&Sparrows Richmond VI AUS Card xx2004 Value Date: 08/03/2019","+3378.78"
11/03/2019,"-100.00","Cardless Cash for collection","+3385.28"
09/03/2019,"+500.00","Cardless Cash return","+3485.28"
09/03/2019,"-500.00","Cardless Cash for collection","+2985.28"
08/03/2019,"-30.00","BEEM IT                  BEEM.COM.AU  AU Card xx5369","+3485.28"
08/03/2019,"-24.00","Harlow                   Richmond     AU","+3515.28"
08/03/2019,"-7.80","COLES 7998 RICHMOND AU AUS Card xx5369 Value Date: 06/03/2019","+3539.28"
07/03/2019,"-21.05","Direct Debit 010758 AHM 33695678","+3547.08"
07/03/2019,"-52.20","Direct Debit 125206 FITNESS FIRST RI 015600018025010028","+3568.13"
07/03/2019,"-9.15","COLES 7998 RICHMOND AU AUS Card xx5369 Value Date: 05/03/2019","+3620.33"
07/03/2019,"-17.99","Amazon Australia Servi MELBOURNE AU AUS Card xx5369 Value Date: 04/03/2019","+3629.48"
07/03/2019,"-24.00","PONTOON STKILDA BEACH ST KILDA  AUS Card xx5369 Value Date: 02/03/2019","+3647.47"
07/03/2019,"-5.20","MCDONALDS STH OAKLEIG OAKLEIGH SOUT  AUS Card xx5369 Value Date: 02/03/2019","+3671.47"
06/03/2019,"-24.95","GENERAL PANTS 84 CHADSTONE VI AUS Card xx5369 Value Date: 03/03/2019","+3676.67"
05/03/2019,"-12.50","Harlow Richmond VI AUS Card xx5369 Value Date: 01/03/2019","+3701.62"
04/03/2019,"-15.00","BERTIES BUTCHERS RICHM   RICHMOND     AU Card xx5369","+3714.12"
03/03/2019,"-31.50","SOUL PRESS BRIGHTON PT   BRIGHTON     AU Card xx5369","+3729.12"
02/03/2019,"+95.00","Refund Purchase BEEM IT                  BEEM.COM.AU  AU","+3760.62"
02/03/2019,"-183.50","RADIO MEXICO TAQUERI     ST KILDA     AU","+3665.62"
02/03/2019,"+45.00","Refund Purchase BEEM IT                  BEEM.COM.AU  AU","+3849.12"
02/03/2019,"-19.00","BEEM IT                  BEEM.COM.AU  AU Card xx5369","+3804.12"
02/03/2019,"-38.00","DR FOLLICLES BARBER      RICHMOND     AU Card xx5369","+3823.12"
02/03/2019,"-6.65","COLES 7998 RICHMOND AU AUS Card xx5369 Value Date: 28/02/2019","+3861.12"
02/03/2019,"-84.00","MUSEUMS BOARD OF VIC CARLTON  AUS Card xx5369 Value Date: 28/02/2019","+3867.77"
01/03/2019,"-25.00","Prince Alfred Hotel      Richmond     AU","+3951.77"
01/03/2019,"-8.00","SQ *HERESY PTY LTD Cremorne AU AUS Card xx5369 Value Date: 27/02/2019","+3976.77"
01/03/2019,"-9.15","COLES 7998 RICHMOND AU AUS Card xx5369 Value Date: 27/02/2019","+3984.77"
28/02/2019,"-21.05","Direct Debit 010758 AHM 33695678","+3993.92"
28/02/2019,"-14.29","ADOBE  PHOTOGPHY PLAN 1800614863 IR IRL Card xx5369 AUD 14.29 Value Date: 26/02/2019","+4014.97"
28/02/2019,"-7.80","COLES 7998 RICHMOND AU AUS Card xx5369 Value Date: 26/02/2019","+4029.26"
27/02/2019,"-10.30","COLES 7998 RICHMOND AU AUS Card xx5369 Value Date: 25/02/2019","+4037.06"
27/02/2019,"-25.20","THE BUTLERS PANTRY A ROWVILLE VI AUS Card xx5369 Value Date: 24/02/2019","+4047.36"
26/02/2019,"-84.00","SOCIAL SPORT PTY LTD     RICHMOND     AU Card xx5369","+4072.56"
26/02/2019,"-32.80","Waterfalls Cafe Mount Field TA AUS Card xx5369 Value Date: 22/02/2019","+4156.56"
26/02/2019,"-15.00","GRAHAM O'KEEFE ADVENTURE BAY TA AUS Card xx5369 Value Date: 20/02/2019","+4189.36"
23/02/2019,"-35.69","BP HOBART AIRPORT 1 CAMBRIDGE         AU","+4204.36"
23/02/2019,"+65.00","Refund Purchase BEEM IT                  BEEM.COM.AU  AU","+4240.05"
23/02/2019,"-137.60","BALL AND CHAIN GRILL     HOBART       AU","+4175.05"
23/02/2019,"-100.00","Wdl ATM ANZ SALAMANCA 6 MONTPELSALAMANCA      AU","+4312.65"
23/02/2019,"-477.30","THE OLD WOOLSTORE APAR   HOBART       AU","+4412.65"
