-36.5,-0.003269211,-1000
-17.55,-0.008192778,-1000
-29.95,-0.009816669,-1000
499.86,-0.006398294,-1000
-60,-0.003269211,-1000
-41.5,-0.003269211,-1000
-60,-0.003269211,-1000
-51,-0.012039545,-1000
-51,-0.012039545,-1000
-60,-0.003269211,-1000
-6.4,-0.005057281,-1000
-40.58,-0.00154992,-1000
-86,-0.007959156,-1000
-50,-0.006290568,-1000
-51,-0.012039545,-1000
-290,-0.003944882,-1000
-51,-0.012039545,-1000
-10.99,-0.006887523,-1000
-9.99,-0.007422797,-1000
-70,-0.011288827,-1000
-54,-0.012039545,-1000
600.08,-0.006398294,-1000
-41.7,-0.012039545,-1000
-28.7,-0.012039545,-1000
0,0.002107817,-1000
-83.91,-0.007089252,-1000
-31,-0.002949176,-1000
-10.99,-0.006887523,-1000
-13,-0.014837631,-1000
-31.76,-0.006880385,-1000
-33.82,-0.002819552,-1000
-70,-0.011288827,-1000
-15,-0.004053736,-1000
-15.98,-0.004053736,-1000
-27.84,-0.002819552,-1000
1227.5,-0.006398294,-1000
-60,-0.000432956,-1000
-97.75,0.000507348,-1000
-10.99,-0.006887523,-1000
-357,0.000507348,-1000
-41,-0.007959156,-1000
0,-0.002012941,-1000
-5.5,-0.01038531,-1000
-44.8,-0.007959156,-1000
-22.95,-0.00334714,-1000
-105.39,-0.005382527,-1000
-22.93,-0.004824651,-1000
138.97,-0.006398294,-1000
-30,-0.014087079,-1000
-194,-0.011288827,-1000
-182,-0.006290246,-1000
-25.78,-0.011002024,-1000
-45.87,-0.007959156,-1000
-65.04,-0.002819552,-1000
-17.95,-0.00334714,-1000
-30,-0.014087079,-1000
-411.79,-0.009647633,-1000
-29,-0.012128534,-1000
-28,-0.009985055,-1000
-15.45,-0.006653279,-1000
-5.85,-0.002819552,-1000
1443.32,-0.006398294,-1000
-11.9,-0.009696666,-1000
-27.77,-0.004053736,-1000
-50,-0.00954052,-1000
-660,-0.007959156,-1000
354.18,-0.006398294,-1000
-50,-0.00954052,-1000
-27.18,-0.002819552,-1000
-17.14,-0.002959376,-1000
-689,-0.007959156,-1000
-65,-0.003919982,-1000
310.56,-0.006398294,-1000
-251.8,-0.007959156,-1000
-4.7,-0.006880385,-1000
-12.7,-0.006880385,-1000
-19.98,-0.008503718,-1000
-87.6,0.001351254,-1000
276.95,-0.006398294,-1000
-30,-0.014087079,-1000
-110.2,-0.007959156,-1000
-11.41,-0.002819552,-1000
-25.8,0.001351254,-1000
-45.55,-0.002819552,-1000
1677.47,-0.006398294,-1000
-88,-0.010893993,-1000
-18.99,-0.00334714,-1000
-169.96,0.000507348,-1000
-46.8,-0.007959156,-1000
-4.94,-0.004824651,-1000
345.7,-0.006398294,-1000
-57.41,-0.004824651,-1000
-18.4,-0.004824651,-1000
-1292.4,-0.007959156,-1000
-203.15,0.000507348,-1000
-18.4,-0.006880385,-1000
0,0.002702359,-1000
-35.97,-0.003093832,-1000
617.91,-0.006398294,-1000
-160,-0.023527957,-1000
-30,-0.014087079,-1000
-40,-0.023527957,-1000
-98,-0.007692967,-1000
-5.15,-0.002959376,-1000
-7.95,-0.00334714,-1000
-4.6,-0.002819552,-1000
0,0.004106556,-1000
-406.66,-0.005712458,-1000
-65,-0.011288827,-1000
-32.95,-0.00334714,-1000
1,-0.003363102,-1000
-12.99,-0.00505913,-1000
-11.99,-0.003020221,-1000
-50,-0.002334956,-1000
-10,-0.000538586,-1000
-4,-0.003256148,-1000
-4300,-0.001600409,-1000
-29.5,-0.007184508,-1000
4227.86,0.00113363,1000
-25.97,-0.000538586,-1000
-12.99,-0.00505913,-1000
50,-0.001695027,-1000
-1,-0.002595936,-1000
-11.2,-0.006732031,-1000
97.49,-0.003499512,-1000
-70.44,0.000333829,-1000
-1981.55,-0.004148625,-1000
-2922.55,-0.001600409,-1000
-1500,-0.001600409,-1000
-10.49,-0.003240195,-1000
-8.6,-0.000974437,-1000
-4,9.27E-05,-1000
35,0.000293414,-1000
-50,-0.0009073,-1000
-19.4,-0.003498399,-1000
-4.5,-0.003498399,-1000
486.1,-0.000440119,-1000
-212.41,-0.004294406,-1000
-69.97,-0.01099888,-1000
-7.2,-0.004294406,-1000
-4.2,-0.003509966,-1000
-45.3,-0.003297249,-1000
-44.3,-0.006675418,-1000
-39.08,-0.008120545,-1000
-25.6,-0.006546192,-1000
-24,-0.005250665,-1000
-22,-0.003960324,-1000
-15.9,-0.002937477,-1000
-11.99,-0.003020221,-1000
-8.5,9.27E-05,-1000
-8.05,-0.004030949,-1000
-5,-0.004777415,-1000
-4.2,-0.004777415,-1000
10,-0.005297591,-1000
-9.95,-0.003259946,-1000
-4,-0.00362162,-1000
-8.59,-0.00505913,-1000
-48.41,0.003073836,-1000
-68.48,-0.005436765,-1000
-29.5,-0.007184508,-1000
-10,-0.003649021,-1000
-8,-0.005489381,-1000
-7.99,-0.004990102,-1000
-6,-0.005167947,-1000
-24,-0.002665526,-1000
-22.05,-0.002937477,-1000
-4.2,-0.003509966,-1000
4227.86,0.00113363,1000
-105.6,-0.002334956,-1000
-12.99,-0.00505913,-1000
-34,0.002782404,-1000
-30,-0.002849991,-1000
-4,-0.002079583,-1000
-2.2,-0.007296508,-1000
-209.98,-0.002924138,-1000
-149.91,-0.007184508,-1000
-89.96,-0.007184508,-1000
-13.13,-0.004043583,-1000
-65,-0.006987109,-1000
-70,-0.00406567,-1000
-58.95,-0.000848651,-1000
-10.8,-0.003498399,-1000
-10.8,-0.003498399,-1000
-5.4,-0.003498399,-1000
20,-0.004573732,-1000
85,-0.001894437,-1000
-4.2,-0.004538136,-1000
-79.94,-0.007184508,-1000
-3.8,-0.00362162,-1000
-1,-0.007296508,-1000
-44.31,0.003073836,-1000
-8,-0.003610885,-1000
-3.6,-0.003509966,-1000
-2.2,-0.007296508,-1000
-29.4,-0.003498399,-1000
-3.52,-0.007296508,-1000
-11.99,-0.003020221,-1000
-4,-0.003509966,-1000
-4.02,-0.007296508,-1000
-266,-0.005187037,-1000
-800,-0.005187037,-1000
4761.76,0.00113363,1000
-29.5,-0.007184508,-1000
-17.99,-0.00505913,-1000
-190,-0.00455585,-1000
-22,-0.003527507,-1000
-19,-0.005627022,-1000
-15,-0.00658695,-1000
-38,-0.005509469,-1000
-20,-0.001838195,-1000
-11.99,-0.003020221,-1000
-9,-0.003202057,-1000
-94,-0.00368158,-1000
-29.5,-0.007052761,-1000
-27,-0.006112929,-1000
-15,-0.00368158,-1000
-8.45,-0.005273225,-1000
-14.2,-0.00572236,-1000
-71,-0.002784532,-1000
-38.7,-0.002528102,-1000
-35,-0.003754058,-1000
-29.9,-0.003248813,-1000
-55.96,-0.004920794,-1000
-34.08,-0.002322066,-1000
-8,-0.005224911,-1000
-5,-0.005830554,-1000
-40.14,-0.004822403,-1000
-38.9,-0.000942652,-1000
-25,-0.002948107,-1000
-9.5,-0.011668997,-1000
300,-0.005945156,-1000
-144,-0.001152471,-1000
-149.95,-0.003470245,-1000
-84.98,-0.002051052,-1000
-84.55,-0.00274932,-1000
-45,-0.003640341,-1000
-41.98,-0.00487412,-1000
-35,-0.004294406,-1000
-16.99,-0.00505913,-1000
-15.99,-0.00505913,-1000
-5.99,-0.00505913,-1000
-147,-0.001650495,-1000
-99.95,-0.00499868,-1000
-65,-0.004135431,-1000
-24,-0.002982072,-1000
-11.2,-0.007318242,-1000
-129.27,-0.001991799,-1000
5.6,-0.003190406,-1000
78,-0.00785605,-1000
1139.51,-0.007507263,1000
-56.9,-0.006863431,-1000
-45,-0.007184508,-1000
-42.54,0.003073836,-1000
-25,-0.00610663,-1000
-20,-0.00610663,-1000
-12.85,-0.003350471,-1000
14.5,-0.008349274,-1000
-201.98,-0.00610663,-1000
-40,-0.002413734,-1000
-35,-0.003640341,-1000
-29.44,-0.001480322,-1000
-19.95,-0.006207236,-1000
-15,-0.005334073,-1000
-8,-0.005932507,-1000
-5,-0.003199463,-1000
-83.9,-0.003570549,-1000
-35,-0.005200106,-1000
-14.37,-0.006231673,-1000
-24,-0.005250665,-1000
-11.99,-0.003020221,-1000
146.73,-0.002136208,-1000
-26,-0.002074462,-1000
-16,-0.00351393,-1000
-38.24,-0.00010393,-1000
-26.76,-0.004101226,-1000
-83.1,-0.004083412,-1000
-66,-0.005275188,-1000
-26.59,-0.007184508,-1000
-26.2,-0.005224911,-1000
-500,-0.007063579,-1000
-39.1,-0.003350471,-1000
-14.99,-0.00505913,-1000
-11.99,-0.00505913,-1000
-5.7,-0.00505913,-1000
-2.99,-0.00505913,-1000
-321.2,-0.004294406,-1000
1000.7,-0.007507263,1000
-79.5,-0.002784532,-1000
-106.58,-0.003376967,-1000
-60,-0.008618045,-1000
-48.64,-0.003376967,-1000
-41.64,-0.010252115,-1000
-34.64,-0.006672096,-1000
167,0.000296622,-1000
1000,-0.004212736,-1000
200,-0.008931275,-1000
300,-0.008931275,-1000
-100,-0.007063579,-1000
-35,-0.004294406,-1000
49.5,-0.00649704,-1000
-15.76,-0.004455327,-1000
-300,-0.000797715,-1000
-250,-0.003635945,-1000
-49.13,-0.008120545,-1000
-33.8,-0.004796809,-1000
-30,-0.006932681,-1000
-12.6,-0.00572236,-1000
-26.35,0.001996075,-1000
-145.6,-0.002415298,-1000
-16.45,-0.007799127,-1000
680.84,-0.007507263,1000
-29.9,-0.001237785,-1000
-109,-0.005719429,-1000
-99.98,-0.005719429,-1000
-95,-0.005224911,-1000
-54.92,-0.005093905,-1000
-44.99,-0.000395899,-1000
-26.48,-0.000974437,-1000
-15,-0.007799127,-1000
-15,-0.007799127,-1000
-9.99,-0.00505913,-1000
-65,-0.004135431,-1000
-11.8,-0.002841931,-1000
-49.67,-0.003043771,-1000
-17.25,-0.007799127,-1000
-8,-0.002796376,-1000
-6.5,-0.002092226,-1000
-7.98,-0.001125248,-1000
-795,-0.008701851,-1000
-149.9,-0.004294406,-1000
-77.99,-0.004859015,-1000
-28,-0.00207487,-1000
-23.99,-0.004693103,-1000
-14,-0.002133442,-1000
-11.99,-0.003020221,-1000
-40.99,-0.006694432,-1000
-16.73,-0.001528039,-1000
-864.5,-0.006686066,-1000
1500,-0.008931275,-1000
1448.98,-0.007507263,1000
-53,-0.005620128,-1000
-36,-0.00165931,-1000
-28.5,-0.004214163,-1000
-26,-0.004711998,-1000
-24.17,-0.003264221,-1000
-269,-0.006293547,-1000
-58.4,-0.004391368,-1000
-358.2,-0.004294406,-1000
-339.85,-0.01099888,-1000
-139,-0.004294406,-1000
-129.97,-0.004294406,-1000
-99.98,-0.002640983,-1000
-5,-0.00288636,-1000
-1386,-0.004294406,-1000
1489.56,-0.007507263,1000
495,-0.00367805,-1000
-241.95,-0.000848651,-1000
-63.96,-0.003354386,-1000
-16.9,-0.004133566,-1000
-14.1,-0.00572236,-1000
-12.6,-0.00572236,-1000
-59.94,-0.003640341,-1000
-39.9,-0.00459085,-1000
-5.75,-0.005745004,-1000
-40,-0.000581692,-1000
-5.95,-0.004294406,-1000
-2.5,-0.003297249,-1000
-47.15,-0.003272173,-1000
-59.9,-0.005690238,-1000
-38.99,-0.008447668,-1000
142.52,-0.007160702,-1000
-164,-0.004294406,-1000
-139.99,-0.002697634,-1000
-11.99,-0.003020221,-1000
-572.72,-0.00610663,-1000
-250,-0.0003861,-1000
-147.28,-0.003376967,-1000
691.88,-0.007507263,1000
73.64,-0.007661278,-1000
298.2,-0.007160702,-1000
841.89,-0.007507263,1000
-76.5,-0.004734944,-1000
-5.18,-0.00505913,-1000
-16.96,0.002050084,-1000
-19.55,-0.001104873,-1000
53.08,-0.007160702,-1000
-16.96,0.002050084,-1000
507.87,-0.007507263,1000
-11.99,-0.003020221,-1000
-16.96,0.002050084,-1000
-30.19,-0.004609294,-1000
24.38,-0.007160702,-1000
-24,-0.001932062,-1000
-450,-0.0009073,-1000
-1000,-0.001600409,-1000
-39,-0.004695029,-1000
-20.93,-0.000538586,-1000
-12,-0.005151078,-1000
-9.9,-0.005626876,-1000
-2,-0.002597043,-1000
-28.5,-0.003604218,-1000
-4.2,-0.002796376,-1000
-16.96,0.002050084,-1000
-15.08,-0.002415298,-1000
1067.35,-0.007507263,1000
-179.95,-0.003491073,-1000
-54.01,-0.000538586,-1000
-105.02,-0.001760536,-1000
-20,-0.005038606,-1000
-338,-0.005250665,-1000
-6.75,-0.003311727,-1000
-16.96,0.002050084,-1000
56.12,-0.007160702,-1000
-11.39,-0.000974437,-1000
98.18,-0.003371467,-1000
-16.96,0.002050084,-1000
-126.9,-0.004294406,-1000
-160,-0.005187037,-1000
-60,-0.008905312,-1000
515.24,-0.007507263,1000
-1000,-0.007063579,-1000
-11.99,-0.003020221,-1000
-16.96,0.002050084,-1000
40,-0.001574194,-1000
298.2,-0.007160702,-1000
-251.5,-0.002223738,-1000
-112,-0.006622411,-1000
-39.17,-0.000974437,-1000
-30.61,-0.000538586,-1000
50,-0.005652123,-1000
-16.96,0.002050084,-1000
-75,-0.002783501,-1000
-20,-0.001635105,-1000
-205,-0.003685616,-1000
496.08,-0.007507263,1000
-35,-0.00602753,-1000
-16.96,0.002050084,-1000
-14,-0.004805011,-1000
-38.99,-0.008447668,-1000
136.21,-0.007160702,-1000
-16.96,0.002050084,-1000
683.01,-0.007507263,1000
-16.96,0.002050084,-1000
-11.99,-0.003020221,-1000
140.42,-0.007160702,-1000
-28,-0.009130458,-1000
-16.96,0.002050084,-1000
-135.18,0.001279848,-1000
769.66,-0.007507263,1000
-16.96,0.002050084,-1000
237.81,-0.007160702,-1000
-24.95,-0.003354386,-1000
-16.96,0.002050084,-1000
-1000,-0.007063579,-1000
-49,-0.006695108,-1000
248.03,-0.007507263,1000
-16.96,0.002050084,-1000
-12.99,-0.00505913,-1000
-11.99,-0.003020221,-1000
-16.96,0.002050084,-1000
-13.99,-0.00505913,-1000
149.1,-0.007160702,-1000
-14.12,-0.000538586,-1000
-5.57,-0.00505913,-1000
-5.57,-0.00505913,-1000
-1500,-0.007063579,-1000
-35,-0.004294406,-1000
-16.97,0.002050084,-1000
2633.73,0.00113363,1000
-16.96,0.002050084,-1000
-5.57,-0.00505913,-1000
496.08,-0.007507263,1000
-30.72,-0.000974437,-1000
12,-0.002346802,-1000
-16.96,0.002050084,-1000
-38,-0.006960502,-1000
-11.99,-0.003020221,-1000
-16.96,0.002050084,-1000
-1000,-0.007063579,-1000
769.66,-0.007507263,1000
245.96,-0.004371612,1000
-16.96,0.002050084,-1000
-1100,-0.007063579,-1000
298.2,-0.007160702,-1000
-16.96,0.002050084,-1000
650.04,-0.004371612,1000
172.55,-0.007507263,1000
-6.99,-0.005252652,-1000
-16.96,0.002050084,-1000
-16.96,0.002050084,-1000
-1000,-0.007063579,-1000
1122.88,-0.004371612,1000
-11.99,-0.003020221,-1000
-30,-0.00603148,-1000
-5.18,-0.005252652,-1000
-16.96,0.002050084,-1000
-500,-0.007063579,-1000
-16.96,0.002050084,-1000
532.03,-0.007507263,1000
-16.96,0.002050084,-1000
-540.08,-0.007063579,-1000
-7.12,-0.005252652,-1000
621.57,-0.003453047,1000
-90,-0.005270372,-1000
-200,-0.007063579,-1000
-641,-0.006987109,-1000
-16.96,0.002050084,-1000
-30,-0.004294406,-1000
932.54,-0.007507263,1000
-11.99,-0.003020221,-1000
-16.96,0.002050084,-1000
-462.95,-0.007063579,-1000
298.2,-0.007160702,-1000
-16.96,0.002050084,-1000
-25.45,-0.005224911,-1000
-16.96,0.002050084,-1000
72.56,-0.007160702,-1000
85,-0.003371467,-1000
-16.96,0.002050084,-1000
-500,-0.007063579,-1000
359.48,-0.007507263,1000
-1000,-0.007063579,-1000
-10.41,-0.000538586,-1000
310.5,-0.006419301,-1000
243.65,-0.007160702,-1000
-16.96,0.002050084,-1000
-11.99,-0.003020221,-1000
310.5,-0.003453047,1000
-29.99,-0.008447668,-1000
-16.96,0.002050084,-1000
-35,-0.007583822,-1000
-15.9,-0.004294406,-1000
183.34,-0.007507263,1000
-1000,-0.003981134,-1000
-16.96,0.002050084,-1000
-600,-0.003927173,-1000
-900,0.000122069,-1000
-45.45,-0.007013752,-1000
2066.89,-0.008931275,-1000
-8.5,-0.004874031,-1000
-5,-0.004798119,-1000
621.01,-0.003453047,1000
-51.6,-0.004384679,-1000
-35.5,-0.007184508,-1000
-30,-0.004294406,-1000
-16.96,0.002050084,-1000
-6,-0.003714132,-1000
-1000,-0.004543848,-1000
-46.64,-0.000128456,-1000
-15,-0.001446318,-1000
1000,-0.008931275,-1000
-1300,-0.007508267,-1000
-50,-0.011066993,-1000
-22.7,-0.003834025,-1000
-12,-0.003834025,-1000
-9,-0.006180407,-1000
-22,-0.00335878,-1000
-15,-0.006681582,-1000
-35.79,-0.000977335,-1000
-16.99,-0.002079583,-1000
-15,-0.003695019,-1000
-14.5,-0.008386984,-1000
-11,-0.000805708,-1000
-7.7,-0.004294406,-1000
-4,-0.004538136,-1000
-110,-0.002667306,-1000
-13,-0.006293615,-1000
-4,-0.001748912,-1000
-16.96,0.002050084,-1000
-16,-0.002566234,-1000
-11.99,-0.003020221,-1000
-10.25,-0.002937477,-1000
-4,-0.001152479,-1000
-4,-0.003788116,-1000
-3.3,-0.004294406,-1000
1433.45,-0.003453047,1000
-5.1,-0.001152479,-1000
-22.5,-0.004683659,-1000
-10,-0.005414092,-1000
-16.96,0.002050084,-1000
-11.6,-0.007206287,-1000
-23.32,-0.002415298,-1000
-149.99,-0.004427364,-1000
-90.93,-0.01095489,-1000
-2,-0.004294406,-1000
-39.95,-0.00581375,-1000
-39.44,-0.003820451,-1000
-30.2,-0.001831614,-1000
-29.95,-0.00590418,-1000
-22.75,-0.006111256,-1000
-17.68,-0.003570549,-1000
-12,-0.000901181,-1000
-12,-0.000901181,-1000
-12,-0.000901181,-1000
-8.2,-0.001505862,-1000
-24,-0.004478558,-1000
-11,-0.000805708,-1000
-16.96,0.002050084,-1000
-50,-0.007184508,-1000
-13.6,-0.002566234,-1000
1342.52,-0.003453047,1000
-4.08,-0.004294406,-1000
-19.5,-0.005657529,-1000
-16,-0.002566234,-1000
-11,-0.000805708,-1000
